datagroup;dataset;subjectid;sessionid;scope type;scope;BASEXMax;BASEXMin;BASEXMean;BASEZMean;BASEYMax;BASEYMin;BASEYMean;BASEZMax;BASEZMin;BASEQ2Mean;BASEQ3Max;BASEQ0Mean;BASEQ0Min;BASEQ3Mean;BASEQ0Max;BASEQ3Min;BASEQ1Mean;BASEQ2Min;BASEQ2Max;BASEQ1Min;BASEQ1Max;DH_alpha1_SARAMax;DH_alpha1_SARAMin;DH_alpha1_SARAMean;DH_alpha2_SARAMean;DH_alpha2_SARAMax;DH_alpha2_SARAMin;DH_alpha3_SARAMax;DH_alpha3_SARAMin;DH_alpha3_SARAMean;DH_alpha4_SARAMax;DH_alpha4_SARAMin;DH_alpha4_SARAMean;DH_alpha5_SARAMean;DH_alpha5_SARAMin;DH_alpha5_SARAMax;DH_d1_SARAMean;DH_d1_SARAMin;DH_d1_SARAMax;DH_d4_SARAMax;DH_d4_SARAMin;DH_d4_SARAMean;DH_d5_SARAMax;DH_d5_SARAMean;DH_d5_SARAMin;DH_r1_SARAMin;DH_r1_SARAMean;DH_r1_SARAMax;DH_r2_SARAMin;DH_r2_SARAMean;DH_r2_SARAMax;DH_r3_SARAMean;DH_r3_SARAMax;DH_r3_SARAMin;DH_r4_SARAMean;DH_r4_SARAMax;DH_r4_SARAMin;DH_r5_SARAMin;DH_r5_SARAMax;DH_r5_SARAMean;Rot0Mean;Rot0Min;Rot0Max;Rot1Mean;Rot1Max;Rot1Min;Rot2Mean;Rot2Max;Rot2Min;Rot3Mean;Rot3Max;Rot3Min;Rot4Min;Rot4Mean;Rot4Max;Rot5Max;Rot5Min;Rot5Mean;TCPUR5eFitXMean;TCPUR5eFitZMean;TCPUR5eFitYMax;TCPUR5eFitZMax;TCPUR5eFitZMin;TCPUR5eFitXMax;TCPUR5eFitXMin;TCPUR5eFitYMean;TCPUR5eFitYMin;TCPPZMean;TCPPXMax;TCPPXMin;TCPPXMean;TCPPYMax;TCPPYMin;TCPPYMean;TCPPZMax;TCPPZMin;TCPQ2Mean;TCPQ1Max;TCPQ1Min;TCPQ0Mean;TCPQ2Min;TCPQ3Mean;TCPQ1Mean;TCPQ0Min;TCPQ2Max;TCPQ3Max;TCPQ0Max;TCPQ3Min;TCPUR5eXMax;TCPUR5eYMean;TCPUR5eXMin;TCPUR5eZMax;TCPUR5eZMin;TCPUR5eXMean;TCPUR5eZMean;TCPUR5eYMax;TCPUR5eYMin;TCPUR5ePXMax;TCPUR5ePZMean;TCPUR5ePYMean;TCPUR5ePZMin;TCPUR5ePZMax;TCPUR5ePYMin;TCPUR5ePYMax;TCPUR5ePXMean;TCPUR5ePXMin;TargetAngle0Max;TargetAngle0Mean;TargetAngle0Min;TargetAngle1Max;TargetAngle1Min;TargetAngle1Mean;TargetAngle2Mean;TargetAngle2Max;TargetAngle2Min;TargetAngle3Max;TargetAngle3Min;TargetAngle3Mean;TargetAngle4Max;TargetAngle4Min;TargetAngle4Mean;TargetAngle5Max;TargetAngle5Mean;TargetAngle5Min;TargetTCPUR5ePXMean;TargetTCPUR5ePYMean;TargetTCPUR5ePZMax;TargetTCPUR5ePZMean;TargetTCPUR5ePZMin;TargetTCPUR5ePYMax;TargetTCPUR5ePYMin;TargetTCPUR5ePXMax;TargetTCPUR5ePXMin;Temperature0Min;Temperature0Max;Temperature0Mean;Temperature1Max;Temperature1Mean;Temperature1Min;Temperature2Min;Temperature2Mean;Temperature2Max;Temperature3Min;Temperature3Max;Temperature3Mean;Temperature4Min;Temperature4Max;Temperature4Mean;Temperature5Mean;Temperature5Max;Temperature5Min;TRIAL_INFO/PAYLOAD;TRIAL_INFO/cycle_nr;x diff;y diff;z diff
kirkdefault;20210212F2003_kirkdefaultrpsv3d;-;20210212F2;Pose5e;45;313.870408;313.8258655;313.8493236;246.5137343;86.65358782;86.54878283;86.60258266;246.5209322;246.5088557;0.13913667;-0.41992382;0.88919575;0.88915199;-0.42001103;0.88924021;-0.42008565;0.43585766;0.13902164;0.13927044;0.43576665;0.43593228;90.14017107;90.1299163;90.13506965;179.7584284;179.7647006;179.7523099;0.59134818;0.57854775;0.586451;0.59134818;0.57854775;0.586451;90.70400527;90.65857091;90.7265466;164.7487448;164.7438471;164.7554466;137.5057534;137.1849881;137.3886179;102.067089;102.0555422;102.032591;0.44683457;0.49024556;0.5351016;-426.5052168;-426.4953949;-426.481773;-392.8316264;-392.7981447;-392.855248;1.89004217;1.9370096;1.80172989;0.08526414;0.10111164;0.09349729;24.04454696;24.04268024;24.04670266;-47.5459542;-47.54434463;-47.54805206;-137.7902995;-137.7881164;-137.793269;-84.66301293;-84.66061793;-84.66544469;89.99854767;90.00020703;90.00175786;-65.95403603;-65.95770612;-65.95588152;238.4618373;344.0137048;109.9696437;344.0310389;344.0010695;238.5254561;238.4056202;109.9384203;109.9083126;179.2161054;414.2450476;414.1828631;414.2132478;-149.6275443;-149.7470332;-149.6836355;179.23308;179.2034038;0.01659315;0.99659598;0.99657429;-0.0809152;0.01639249;0.99654538;0.99658286;-0.08103218;0.01675509;0.99656048;-0.08072003;0.99653495;-843.4619607;-178.5829974;-843.5433131;21.60197829;21.50181124;-843.502988;21.55213397;-178.5545629;-178.6123941;240.3495135;340.7395485;32.8357067;340.7217458;340.7580992;-39.52920754;-39.50655346;240.340409;240.331876;0.41964912;0.41964912;0.41964912;-0.82984924;-0.82984924;-0.82984924;-2.404886;-2.404886;-2.404886;-1.4776535;-1.4776535;-1.4776535;1.5707964;1.5707964;1.5707964;-1.1511474;-1.1511474;-1.1511474;240.3434033;-39.52068688;340.7399442;340.7399442;340.7399442;-39.52068688;-39.52068688;240.3434033;240.3434033;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5;32.5;32.5;37.8125;37.875;37.86556373;41.375;41.4375;41.39139093;42.875;42.875;42.875;3773;3;1.87364968;77.1027136;3.27415628
kirkdefault;20210212F2003_kirkdefaultrpsv3d;-;20210212F2;Pose5e;46;312.9085569;312.8805406;312.89363;246.5914368;85.90082183;85.88229858;85.8910078;246.596889;246.5871477;0.10504217;-0.6085616;0.77204628;0.77197788;-0.60864727;0.77210565;-0.60874477;0.62682588;0.10488027;0.10516603;0.6267392;0.62691343;89.90205711;89.88569478;89.89371364;179.6464932;179.6582411;179.6396081;0.60038021;0.58575582;0.59332477;0.60038021;0.58575582;0.59332477;90.4101;90.40447943;90.4136146;164.8118727;164.8079082;164.8170615;137.7619484;137.6723521;137.7190708;100.7691371;100.7545381;100.7268645;0.27624783;0.28985134;0.31177551;-426.020872;-426.0013566;-425.9866785;-392.6862465;-392.67626;-392.697865;1.11159188;1.12326394;1.0962593;0.19993144;0.3048009;0.26987753;5.42479323;5.42318523;5.4266923;-52.47453183;-52.47161896;-52.47688732;-136.3202037;-136.3175876;-136.3246199;-81.20531956;-81.2025538;-81.20753677;89.99841107;90.00019233;90.00205384;-84.57437025;-84.57780811;-84.57608051;237.0516692;343.2939392;37.33997938;343.2994226;343.2887719;237.0632555;237.0397272;37.30697275;37.28777619;179.0078418;341.6010239;341.5488649;341.5680135;-148.9932422;-149.0168343;-149.0051297;179.0135656;179.0027369;0.02487679;0.99656879;0.99655231;-0.07903281;0.02472772;0.99664029;0.99656157;-0.07914791;0.02504186;0.9966479;-0.07892966;0.99663077;-867.5782744;-229.6668254;-867.6055474;21.58679535;21.56608694;-867.5928168;21.57574208;-229.6449815;-229.6866459;240.1533025;340.7426163;-39.51998045;340.6984631;340.7614103;-111.8304089;-111.8153694;240.1403036;240.1179645;0.09466839;0.09466839;0.09466839;-0.91587353;-0.91587353;-0.91587353;-2.3792162;-2.3792162;-2.3792162;-1.4172993;-1.4172993;-1.4172993;1.5707965;1.5707965;1.5707965;-1.4761281;-1.4761281;-1.4761281;240.1458386;-111.8271392;340.7479403;340.7479403;340.7479403;-111.8271392;-111.8271392;240.1458386;240.1458386;30.5625;30.5625;30.5625;32.5;32.5;32.5;32.5;32.5;32.5;37.8125;37.875;37.87269631;41.375;41.4375;41.41658654;42.875;42.875;42.875;3773;3;1.08686416;76.8269532;2.55132288
kirkdefault;20210212F2003_kirkdefaultrpsv3d;-;20210212F2;Pose5e;47;311.4013872;311.3672521;311.3832519;246.5359044;85.36638561;85.33143781;85.3475593;246.5401504;246.5315345;0.04963141;-0.8107844;0.55607172;0.55599923;-0.81083322;0.55615742;-0.81087838;0.82965111;0.04952647;0.04972339;0.8295906;0.82970109;89.72468345;89.70927893;89.71658704;179.7599278;179.7704134;179.7503067;0.65922298;0.65233118;0.65564839;0.65922298;0.65233118;0.65564839;90.58500689;90.58170823;90.58849822;164.7582544;164.7543883;164.7619526;138.1689975;138.1241796;138.1490323;101.1634231;101.154816;101.1442803;0.17076426;0.1951142;0.21732026;-425.7429367;-425.7300709;-425.7184613;-392.3237873;-392.3166646;-392.3347132;1.42538733;1.43505222;1.4175743;0.45244388;0.46769623;0.46118021;-11.18331631;-11.18583177;-11.18152419;-60.41307667;-60.4098778;-60.41599185;-133.2269594;-133.2249435;-133.2300542;-76.36034211;-76.35843657;-76.36241128;89.99841107;89.99987967;90.00216767;-101.1821221;-101.1863985;-101.1844298;235.6981012;342.687697;-35.40805346;342.6937143;342.6809717;235.7185951;235.6809918;-35.44969461;-35.48879471;178.9146532;268.8407154;268.759735;268.7989488;-148.3661212;-148.4034863;-148.3831475;178.9205768;178.9080598;0.01728808;0.99630206;0.99628558;-0.08426768;0.01716411;0.99613866;0.99629317;-0.08437607;0.01740125;0.99614731;-0.08416718;0.99612998;-891.6871852;-280.8782926;-891.710629;21.655285;21.62559267;-891.69743;21.64002714;-280.859021;-280.895739;239.9677797;340.7539248;-111.8245495;340.7374205;340.7694572;-184.1012656;-184.0846138;239.9548862;239.9338166;-0.19520187;-0.19520187;-0.19520187;-1.0544162;-1.0544162;-1.0544162;-2.3252301;-2.3252301;-2.3252301;-1.3327427;-1.3327427;-1.3327427;1.5707952;1.5707952;1.5707952;-1.7659979;-1.7659979;-1.7659979;239.956755;-184.0991999;340.7602634;340.7602634;340.7602634;-184.0991999;-184.0991999;239.956755;239.956755;30.5625;30.625;30.56540033;32.5;32.44040033;32.4375;32.5;32.5;32.5;37.8125;37.8125;37.8125;41.4375;41.4375;41.4375;42.91156046;42.9375;42.875;3773;3;1.40822322;76.37485488;1.93377225
kirkdefault;20210212F2003_kirkdefaultrpsv3d;-;20210212F2;Pose5e;48;309.4167014;309.387433;309.4042611;246.2685852;85.41645033;85.39443672;85.40505947;246.2716676;246.2645355;-0.00781938;-0.94548831;0.26829453;0.26824871;-0.94553191;0.26835878;-0.94555843;0.9633052;-0.00792405;-0.00771277;0.96328696;0.96331778;89.97407511;89.96189182;89.96756481;179.501093;179.5112927;179.4938777;0.48840189;0.47479597;0.48075595;0.48840189;0.47479597;0.48075595;90.5658512;90.5619268;90.56836748;164.5743358;164.5699922;164.5774088;133.9023557;133.8264411;133.8615305;101.7423862;101.6867354;101.6714309;0.11551276;0.12936712;0.14707377;-427.0039312;-426.9897016;-426.971188;-392.4118401;-392.4011972;-392.4214437;1.33598191;1.34324996;1.32629754;0.00024223;0.10003945;0.08073708;-24.44935498;-24.45146615;-24.44736804;-69.55156827;-69.54736669;-69.55400859;-128.4369064;-128.4347314;-128.4388059;-72.01204978;-72.0100704;-72.01552453;89.99858183;89.99987822;90.00157003;-114.4488857;-114.4532855;-114.4507588;234.4869962;342.4500204;-107.8591582;342.4603274;342.4332798;234.5023272;234.4519741;-107.8944777;-107.9347078;179.1893721;196.3810317;196.3051875;196.3458102;-147.8616911;-147.9115403;-147.8962316;179.199747;179.1724044;0.01635132;0.99643605;0.99642103;-0.08284066;0.01621529;0.99633052;0.99642865;-0.08291858;0.01644064;0.99633934;-0.08273976;0.99632512;-915.567408;-331.9604474;-915.5860267;21.88421115;21.85629055;-915.5762292;21.86972575;-331.9317685;-331.9745122;239.7887322;340.77321;-184.0944414;340.7466515;340.798975;-256.366071;-256.3442989;239.7764001;239.7616345;-0.42674017;-0.42674017;-0.42674017;-1.2139115;-1.2139115;-1.2139115;-2.2416372;-2.2416372;-2.2416372;-1.2568402;-1.2568402;-1.2568402;1.5707953;1.5707953;1.5707953;-1.9975362;-1.9975362;-1.9975362;239.7752093;-256.3628633;340.7765873;340.7765873;340.7765873;-256.3628633;-256.3628633;239.7752093;239.7752093;30.625;30.625;30.625;32.5;32.5;32.5;32.5;32.5;32.5;37.8125;37.8125;37.8125;41.375;41.4375;41.40473856;42.90333946;42.9375;42.875;3773;3;1.31976662;76.19996376;1.67681047
kirkdefault;20210212F2003_kirkdefaultrpsv3d;-;20210212F2;Pose5e;49;307.9898196;307.9724342;307.9816022;246.5016354;85.82539269;85.81141854;85.81796971;246.5053966;246.4968437;-0.06788687;-0.98004504;-0.02466887;-0.02476473;-0.98007114;-0.02459096;-0.9801011;0.997388;-0.06802079;-0.06777281;0.99737849;0.99739642;89.96404693;89.94928092;89.95735064;179.233398;179.2402081;179.2285353;0.73127479;0.72133055;0.72556929;0.73127479;0.72133055;0.72556929;90.91352052;90.91022656;90.91619501;164.8840374;164.8797888;164.8880104;136.0830316;136.0302563;136.0566457;101.7735256;101.7654953;101.7563911;1.18574078;1.19871147;1.21344305;-426.3953432;-426.3827973;-426.3704034;-391.9054093;-391.8874387;-391.9183902;2.17168973;2.17813339;2.16351849;0.60691218;0.62098728;0.61344693;-34.63199656;-34.63405788;-34.62997798;-78.82577069;-78.82377343;-78.82812426;-122.0647738;-122.0621012;-122.0692738;-69.11057981;-69.10862505;-69.11306376;89.99770984;89.9998208;90.00159849;-124.6312714;-124.6362583;-124.633204;233.1085358;341.8979704;-180.3180491;341.9068013;341.8913089;233.1188929;233.0824883;-180.3363205;-180.3615867;179.1477965;123.9100909;123.8661102;123.8916837;-147.2198812;-147.2559954;-147.2455969;179.1566596;179.1410189;0.01473742;0.99644583;0.99643022;-0.08303989;0.0145825;0.99631035;0.99643724;-0.08312335;0.01488499;0.9963164;-0.08295142;0.99630079;-939.5084025;-382.9281651;-939.5331315;22.00759091;21.98146406;-939.5232242;21.99208374;-382.9053664;-382.9378431;239.6093127;340.7862602;-256.3567724;340.7445211;340.8121795;-328.6332845;-328.6090802;239.5920063;239.5696695;-0.60446596;-0.60446596;-0.60446596;-1.375762;-1.375762;-1.375762;-2.1304135;-2.1304135;-2.1304135;-1.2062135;-1.2062135;-1.2062135;1.5707949;1.5707949;1.5707949;-2.175262;-2.175262;-2.175262;239.5864605;-328.6267996;340.7978381;340.7978381;340.7978381;-328.6267996;-328.6267996;239.5864605;239.5864605;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5;32.5;32.5;37.8125;37.875;37.839375;41.4375;41.4375;41.4375;42.875;42.875;42.875;3773;3;2.15710723;76.02045197;1.1117102
kirkdefault;20210212F2003_kirkdefaultrpsv3d;-;20210212F2;Pose5e;50;307.1245429;307.0968559;307.1115118;246.5149149;86.32623583;86.30133302;86.31515546;246.5199767;246.5091482;-0.11061614;-0.95011687;-0.24595885;-0.24607264;-0.95016377;-0.24581608;-0.95022171;0.96294772;-0.11080033;-0.11044619;0.96291472;0.96297933;89.81150714;89.78699979;89.79952073;179.5902358;179.6007269;179.58315;0.80329876;0.79545821;0.79861951;0.80329876;0.79545821;0.79861951;91.14416733;91.14028654;91.14881621;164.8681084;164.861726;164.8734464;137.2420805;137.1652533;137.213551;102.5523758;102.5441009;102.535628;0.75562875;0.77763047;0.79618093;-426.2116704;-426.1898855;-426.1791285;-391.6286137;-391.60824;-391.6495299;2.75149227;2.7626857;2.74146799;0.09701473;0.1146278;0.10656649;-42.43096297;-42.43366035;-42.42934595;-87.83661981;-87.83463311;-87.83854151;-114.2710923;-114.2685293;-114.2736237;-67.89297927;-67.89075109;-67.89540985;89.99841107;89.99983523;90.00205384;-132.4303952;-132.4351177;-132.4323485;231.8867117;341.3934012;-252.662948;341.4098541;341.3765698;231.9019365;231.8721764;-252.6878282;-252.7215314;179.1548463;51.55481426;51.49622836;51.52979751;-146.7355167;-146.7654143;-146.7501299;179.1715586;179.1381103;0.02034089;0.99653096;0.9965186;-0.08076587;0.02017236;0.99651065;0.99652552;-0.08084696;0.02064257;0.99651668;-0.08062209;0.99650475;-963.5057269;-433.9396887;-963.5404914;22.05539297;22.01903609;-963.5237966;22.03926583;-433.9171207;-433.9645858;239.4017445;340.8184642;-328.6198755;340.7904644;340.8404934;-400.8929891;-400.8673727;239.3864982;239.362254;-0.74057817;-0.74057817;-0.74057817;-1.5330396;-1.5330396;-1.5330396;-1.9943871;-1.9943871;-1.9943871;-1.1849627;-1.1849627;-1.1849627;1.5707952;1.5707952;1.5707952;-2.3113744;-2.3113744;-2.3113744;239.3827108;-400.888079;340.8253774;340.8253774;340.8253774;-400.888079;-400.888079;239.3827108;239.3827108;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5;32.5;32.5;37.8125;37.875;37.86802885;41.4375;41.4375;41.4375;42.875;42.875;42.875;3773;3;2.73131991;75.93204732;0.57493696
kirkdefault;20210212F2003_kirkdefaultrpsv3d;-;20210212F2;Pose;0;306.4556481;306.376527;306.4166956;246.7485149;86.81891648;86.77190635;86.79571624;246.7533681;246.7431867;-0.1344481;-0.8941651;-0.40630356;-0.40644359;-0.8942414;-0.40621826;-0.89428826;0.90379263;-0.13464727;-0.13427037;0.90373073;0.90384225;89.89683068;89.87760616;89.88845666;179.7544669;179.764642;179.7465336;0.68590157;0.67546624;0.68165774;0.68590157;0.67546624;0.68165774;90.84169407;90.83580407;90.84582757;165.1407608;165.1345349;165.1454585;136.5028373;136.3895976;136.4425771;101.6248651;101.6160253;101.6076256;0.35050145;0.3776693;0.409444;-426.3470256;-426.3312631;-426.3147035;-391.6146185;-391.6007396;-391.6266274;2.01492031;2.02575166;2.00092849;0.33255079;0.35310941;0.34081101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230.5700582;340.7884649;-324.9880102;340.8064758;340.7453782;230.6330752;230.510258;-325.0711881;-325.1425303;179.0606769;-20.78199554;-20.93778483;-20.86560813;-146.1026315;-146.2235287;-146.161326;179.0783533;179.0175212;0.02244549;0.99664257;0.99662566;-0.0788473;0.02226349;0.99662021;0.99663398;-0.07895614;0.02265397;0.99662993;-0.07875482;0.9966078;-987.4963969;-484.909315;-987.5561683;22.11912071;22.04251823;-987.52743;22.08095411;-484.8716349;-484.9398684; ; ;-400.8809998; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3773;3;1.99265682;75.80981174;0
kirkdefault;20210212F2003_kirkdefaultrpsv3d;-;20210212F2;Pose;1;305.9736018;305.9004851;305.938948;246.837599;87.33146705;87.30272092;87.31750884;246.8432229;246.8321393;-0.15157067;-0.83264015;-0.52207211;-0.52217747;-0.83273992;-0.52198346;-0.83280528;0.83932534;-0.15187141;-0.15125208;0.83926307;0.83938755;89.81820758;89.78184673;89.80180085;179.9515901;179.9688012;179.930446;0.70796542;0.69719872;0.70282749;0.70796542;0.69719872;0.70282749;91.13473854;91.13072113;91.13908457;165.2349353;165.2300367;165.2404227;137.6097013;137.4945993;137.5493215;102.2370954;102.2248481;102.2138911;0.10382177;0.12854796;0.14640746;-425.8744961;-425.8578483;-425.8381318;-391.5220212;-391.4887162;-391.5514448;2.72480639;2.73552692;2.7145468;0.49993052;0.5159835;0.50706855; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;229.3703489;340.3091949;-397.5030845;340.3276279;340.2839295;229.4270621;229.3176002;-397.5564689;-397.6124458;179.0942503;-93.30677292;-93.41741398;-93.36085443;-145.6371138;-145.744971;-145.6890098;179.1129474;179.0687832;0.02433595;0.99648908;0.99645826;-0.08027804;0.02414352;0.99654956;0.99647538;-0.0804989;0.02463496;0.9965686;-0.08005167;0.99653078;-1011.56;-536.0317861;-1011.59;22.15306705;22.10369116;-1011.57;22.12989535;-536.0145597;-536.0504297; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3773;3;2.70066287;0;0
kirkdefault;20210212F2005_kirkdefaultrpsv3d;-;20210212F2;Pose5e;1;312.7043019;312.6552203;312.6810969;246.5877844;85.96869906;85.90176453;85.93424737;246.5924621;246.5802539;0.10159967;-0.62034836;0.76252798;0.76247326;-0.62041294;0.76259822;-0.62047049;0.63892768;0.1013963;0.1017432;0.63886088;0.63899306;89.79576952;89.77385999;89.78871055;179.6230922;179.6281665;179.6161861;0.87271518;0.86116198;0.86602087;0.87271518;0.86116198;0.86602087;90.68222438;90.67778189;90.68783883;164.8679521;164.8600982;164.872987;136.2931512;136.2058228;136.2487026;100.9186244;100.9077029;100.8995424;0.05360178;0.07355568;0.09053955;-426.774896;-426.766708;-426.7538863;-392.6579194;-392.6338377;-392.6818489;1.62257214;1.63568493;1.61227533;0.01088595;0.02664722;0.01716843;34.12007724;34.11749773;34.12290109;-93.31728267;-93.31526971;-93.31932988;-93.59204608;-93.58993286;-93.5942188;-83.08977236;-83.08739664;-83.09187467;89.99722489;89.99990358;90.00250918;-55.87731679;-55.88050573;-55.87886401;502.8562479;441.5962053;249.8621279;441.6335267;441.5509224;502.9118134;502.7911577;249.7934235;249.7237493;278.8209024;557.4781125;557.3406805;557.4097699;-411.4569403;-411.5791381;-411.5229205;278.8585954;278.7763807;0.019674;0.99677312;0.99675461;-0.07794112;0.01949104;0.99688067;0.99676382;-0.07808036;0.01978262;0.99689045;-0.07779453;0.99687004;-927.612451;-261.3333898;-927.7661764;-92.89711738;-93.02435908;-927.6969447;-92.96679787;-261.2507614;-261.4220264;500.795454;440.8892027; ;440.8628967;440.9205699;176.5647799;176.6251204;500.7789907;500.7634207;0.5955292;0.5955292;0.5955292;-1.6287069;-1.6287069;-1.6287069;-1.6334929;-1.6334929;-1.6334929;-1.4501891;-1.4501891;-1.4501891;1.5707965;1.5707965;1.5707965;-0.97526693;-0.97526693;-0.97526693;500.7777117;176.6040091;440.8814336;440.8814336;440.8814336;176.6040091;176.6040091;500.7777117;500.7777117;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5625;32.5625;32.5625;37.8125;37.8125;37.8125;41.4375;41.4375;41.4375;42.875;42.875;42.875;3773;5;1.6030811;0;0.70700258
kirkdefault;20210212F2005_kirkdefaultrpsv3d;-;20210212F2;Pose5e;2;312.2144675;312.1134847;312.1628071;246.3775818;85.49377852;85.41961997;85.45960209;246.3823903;246.3737801;0.08580894;-0.70086911;0.6879899;0.68794459;-0.70094722;0.68806781;-0.70100496;0.72062939;0.08569989;0.08596136;0.72055792;0.7206752;89.84400048;89.82580375;89.83393597;179.7277397;179.7381289;179.7191019;0.6924292;0.6819533;0.68663236;0.6924292;0.6819533;0.68663236;90.52278061;90.5192279;90.52598748;164.5752556;164.5714756;164.5804018;135.3719436;135.2557193;135.3120179;100.9903704;100.9814143;100.9712572;0.09607495;0.1088681;0.12333575;-427.1638358;-427.151491;-427.1350723;-392.5536283;-392.5371453;-392.5715298;1.32562214;1.33643686;1.31653594;0.07786611;0.09471566;0.08399383;27.04145294;27.03960219;27.04305485;-90.58821789;-90.58601476;-90.59142518;-96.42363674;-96.42093448;-96.4255781;-82.9879299;-82.98569643;-82.99028615;89.99777905;89.99969978;90.00225305;-62.9558653;-62.96136588;-62.95898695;501.5722405;441.0695409;177.3946678;441.1190126;441.0311125;501.6413724;501.5029644;177.2679848;177.1398693;278.806406;484.9991304;484.7457337;484.8731837;-410.8967867;-411.0374845;-410.9672656;278.8551422;278.7683366;0.0219642;0.99684699;0.99680945;-0.07647206;0.02182546;0.9969462;0.99682976;-0.07671817;0.02220743;0.99696591;-0.07621514;0.99692811;-951.6347535;-312.4265255;-951.8134815;-92.83549666;-92.94933305;-951.7251075;-92.8929439;-312.2874881;-312.5617685;500.6259642;440.8715964;176.5908147;440.8281831;440.9164834;104.320715;104.351951;500.610921;500.5963625;0.47195888;0.47195888;0.47195888;-1.5810585;-1.5810585;-1.5810585;-1.6829138;-1.6829138;-1.6829138;-1.4484167;-1.4484167;-1.4484167;1.570796;1.570796;1.570796;-1.0988374;-1.0988374;-1.0988374;500.609423;104.3357048;440.8712464;440.8712464;440.8712464;104.3357048;104.3357048;500.609423;500.609423;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5625;32.5625;32.5625;37.8125;37.8125;37.8125;41.375;41.4375;41.41228125;42.875;42.875;42.875;3773;5;1.30379668;0.67717018;0.19794443
kirkdefault;20210212F2005_kirkdefaultrpsv3d;-;20210212F2;Pose5e;3;311.6269782;311.5679897;311.597154;246.2546834;85.19062573;85.14681885;85.16944847;246.26125;246.248304;0.06356697;-0.78032385;0.5959865;0.59591955;-0.78036552;0.59605253;-0.78041442;0.80047444;0.0634655;0.06366168;0.80042427;0.80052614;89.82610102;89.81148636;89.81931055;179.7450171;179.7501235;179.737304;0.83577168;0.82398454;0.83016051;0.83577168;0.82398454;0.83016051;91.18362081;91.17850199;91.18824558;164.4720749;164.4655569;164.4784072;135.8344258;135.7176956;135.7759078;102.1495443;102.1437204;102.1346771;0.10546471;0.12326663;0.1446796;-427.1798111;-427.1688852;-427.1553685;-392.0552295;-392.0269741;-392.0848104;2.81707337;2.82781879;2.80373205;0.83978667;0.85462122;0.84658723;19.24193836;19.23901981;19.24373014;-89.20451963;-89.20042375;-89.20804901;-97.80530772;-97.80320904;-97.8071512;-82.99080496;-82.98822845;-82.99317979;89.99841107;89.99996232;90.00182616;-70.75722541;-70.76100478;-70.75903452;500.3773815;440.5951587;104.6999379;440.6200429;440.5642342;500.4110145;500.3333266;104.6244527;104.5402569;278.8460725;412.294924;412.1357006;412.2197817;-410.4565398;-410.5355228;-410.501318;278.8705028;278.8152454;0.01661492;0.99683881;0.99681716;-0.07782513;0.01639829;0.99676456;0.99682856;-0.0779862;0.01674275;0.99677489;-0.07768343;0.99675215;-975.765485;-363.6657339;-975.880445;-92.80924943;-92.87718445;-975.826088;-92.84488651;-363.5833039;-363.7418097;500.461856;440.8601432;104.3377441;440.8183062;440.8977719;32.05071158;32.09179557;500.4430881;500.4261456;0.33581865;0.33581865;0.33581865;-1.55688;-1.55688;-1.55688;-1.7070441;-1.7070441;-1.7070441;-1.4484649;-1.4484649;-1.4484649;1.5707959;1.5707959;1.5707959;-1.2349777;-1.2349777;-1.2349777;500.4321539;32.06320184;440.8661503;440.8661503;440.8661503;32.06320184;32.06320184;500.4321539;500.4321539;30.625;30.625;30.625;32.4375;32.4375;32.4375;32.5625;32.5625;32.5625;37.8125;37.8125;37.8125;41.375;41.375;41.375;42.875;42.875;42.875;3773;5;2.80067508;0.28670857;-0.26498447
