"datagroup"	"dataset"	"subjectid"	"sessionid"	"scope type"	"scope"	"BASEXMax"	"BASEXMin"	"BASEXMean"	"BASEZMean"	"BASEYMax"	"BASEYMin"	"BASEYMean"	"BASEZMax"	"BASEZMin"	"BASEQ2Mean"	"BASEQ3Max"	"BASEQ0Mean"	"BASEQ0Min"	"BASEQ3Mean"	"BASEQ0Max"	"BASEQ3Min"	"BASEQ1Mean"	"BASEQ2Min"	"BASEQ2Max"	"BASEQ1Min"	"BASEQ1Max"	"DH_alpha1_SARAMax"	"DH_alpha1_SARAMin"	"DH_alpha1_SARAMean"	"DH_alpha2_SARAMean"	"DH_alpha2_SARAMax"	"DH_alpha2_SARAMin"	"DH_alpha3_SARAMax"	"DH_alpha3_SARAMin"	"DH_alpha3_SARAMean"	"DH_alpha4_SARAMax"	"DH_alpha4_SARAMin"	"DH_alpha4_SARAMean"	"DH_alpha5_SARAMean"	"DH_alpha5_SARAMin"	"DH_alpha5_SARAMax"	"DH_d1_SARAMean"	"DH_d1_SARAMin"	"DH_d1_SARAMax"	"DH_d4_SARAMax"	"DH_d4_SARAMin"	"DH_d4_SARAMean"	"DH_d5_SARAMax"	"DH_d5_SARAMean"	"DH_d5_SARAMin"	"DH_r1_SARAMin"	"DH_r1_SARAMean"	"DH_r1_SARAMax"	"DH_r2_SARAMin"	"DH_r2_SARAMean"	"DH_r2_SARAMax"	"DH_r3_SARAMean"	"DH_r3_SARAMax"	"DH_r3_SARAMin"	"DH_r4_SARAMean"	"DH_r4_SARAMax"	"DH_r4_SARAMin"	"DH_r5_SARAMin"	"DH_r5_SARAMax"	"DH_r5_SARAMean"	"Rot0Mean"	"Rot0Min"	"Rot0Max"	"Rot1Mean"	"Rot1Max"	"Rot1Min"	"Rot2Mean"	"Rot2Min"	"Rot2Max"	"Rot3Max"	"Rot3Mean"	"Rot3Min"	"Rot4Min"	"Rot4Max"	"Rot4Mean"	"Rot5Max"	"Rot5Min"	"Rot5Mean"	"TCPUR5eFitXMean"	"TCPUR5eFitZMean"	"TCPUR5eFitYMax"	"TCPUR5eFitZMax"	"TCPUR5eFitZMin"	"TCPUR5eFitXMax"	"TCPUR5eFitXMin"	"TCPUR5eFitYMean"	"TCPUR5eFitYMin"	"TCPPZMean"	"TCPPXMax"	"TCPPXMin"	"TCPPXMean"	"TCPPYMax"	"TCPPYMin"	"TCPPYMean"	"TCPPZMax"	"TCPPZMin"	"TCPQ2Mean"	"TCPQ1Max"	"TCPQ1Min"	"TCPQ0Mean"	"TCPQ2Min"	"TCPQ3Mean"	"TCPQ1Mean"	"TCPQ0Min"	"TCPQ2Max"	"TCPQ3Max"	"TCPQ0Max"	"TCPQ3Min"	"TCPUR5eXMax"	"TCPUR5eYMean"	"TCPUR5eXMin"	"TCPUR5eZMax"	"TCPUR5eZMin"	"TCPUR5eXMean"	"TCPUR5eZMean"	"TCPUR5eYMax"	"TCPUR5eYMin"	"TCPUR5ePZMax"	"TCPUR5ePXMax"	"TCPUR5ePZMean"	"TCPUR5ePYMean"	"TCPUR5ePYMin"	"TCPUR5ePYMax"	"TCPUR5ePXMean"	"TCPUR5ePXMin"	"TCPUR5ePZMin"	"Temperature0Mean"	"Temperature0Min"	"Temperature0Max"	"Temperature1Max"	"Temperature1Mean"	"Temperature1Min"	"Temperature2Min"	"Temperature2Mean"	"Temperature2Max"	"Temperature3Max"	"Temperature3Min"	"Temperature3Mean"	"Temperature4Min"	"Temperature4Max"	"Temperature4Mean"	"Temperature5Mean"	"Temperature5Max"	"Temperature5Min"	"TRIAL_INFO/cycle_nr"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"48"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"107.13"	"107.13"	"107.13"	"-101.2"	"-101.2"	"-101.2"	"121.84"	"121.84"	"121.84"	"-110.67"	"-110.67"	"-110.67"	"90.26"	"90.26"	"90.26"	"-17.12"	"-17.12"	"-17.12"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"540"	"240.12"	"540"	"-327.78"	"-327.78"	"-327.78"	"240.12"	"240.12"	"540"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"49"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"104.42"	"104.42"	"104.42"	"-92.19"	"-92.19"	"-92.19"	"114.05"	"114.05"	"114.05"	"-111.88"	"-111.88"	"-111.88"	"90.27"	"90.27"	"90.27"	"-14.42"	"-14.42"	"-14.42"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"540"	"240.12"	"540"	"-400"	"-400"	"-400"	"240.12"	"240.12"	"540"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"0"	"598.44"	"598.43"	"598.43"	"275.72"	"340.02"	"340"	"340.01"	"275.72"	"275.72"	"-0.02"	"-0.43"	"-0.9"	"-0.9"	"-0.43"	"-0.9"	"-0.43"	"0.43"	"-0.02"	"-0.02"	"0.43"	"0.43"	"-0.87"	"-0.87"	"-0.87"	"89.96"	"89.96"	"89.95"	"0.25"	"0.23"	"0.24"	"0.46"	"0.45"	"0.46"	"91.3"	"91.3"	"91.3"	"196.27"	"196.26"	"196.28"	"467.94"	"465.79"	"466.44"	"80.73"	"77.41"	"74.83"	"1370.74"	"1370.97"	"1371.07"	"-434.86"	"-434.83"	"-434.81"	"-389.6"	"-389.4"	"-390.08"	"20.09"	"20.2"	"20.05"	"17.9"	"25.27"	"21.96"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.66"	"548.52"	"252.89"	"548.54"	"548.52"	"500.66"	"500.65"	"252.89"	"252.88"	"577.62"	"1104.51"	"1104.5"	"1104.51"	"613.38"	"613.37"	"613.37"	"577.63"	"577.61"	"0.71"	"-0.52"	"-0.52"	"0.48"	"0.71"	"0.38"	"-0.52"	"0.48"	"0.71"	"0.38"	"0.48"	"0.38"	"527.5"	"258.04"	"527.49"	"544.83"	"544.81"	"527.5"	"544.82"	"258.05"	"258.03"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"1"	"598.44"	"598.43"	"598.44"	"275.68"	"340.65"	"340.63"	"340.64"	"275.68"	"275.67"	"-0.02"	"-0.31"	"-0.95"	"-0.95"	"-0.31"	"-0.95"	"-0.31"	"0.31"	"-0.02"	"-0.02"	"0.31"	"0.31"	"-0.87"	"-0.87"	"-0.87"	"89.96"	"89.96"	"89.96"	"0.31"	"0.31"	"0.31"	"0.94"	"0.91"	"0.93"	"90.5"	"90.49"	"90.53"	"196.14"	"196.13"	"196.15"	"646.39"	"641.01"	"644.79"	"74.44"	"74.12"	"73.99"	"1317.41"	"1317.82"	"1318.81"	"-435.04"	"-435"	"-434.98"	"-384.23"	"-383.94"	"-384.36"	"18.68"	"18.78"	"18.45"	"24.57"	"24.59"	"24.59"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.66"	"548.33"	"180.35"	"548.34"	"548.31"	"500.68"	"500.66"	"180.34"	"180.33"	"577.69"	"1107.35"	"1107.33"	"1107.34"	"540.89"	"540.87"	"540.88"	"577.7"	"577.67"	"0.71"	"-0.52"	"-0.52"	"0.48"	"0.71"	"0.38"	"-0.52"	"0.48"	"0.71"	"0.38"	"0.48"	"0.38"	"527.53"	"185.49"	"527.51"	"544.89"	"544.86"	"527.51"	"544.88"	"185.5"	"185.49"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"2"	"598.43"	"598.42"	"598.43"	"275.67"	"341.36"	"341.34"	"341.35"	"275.68"	"275.67"	"-0.02"	"-0.17"	"-0.99"	"-0.99"	"-0.17"	"-0.99"	"-0.17"	"0.17"	"-0.02"	"-0.02"	"0.17"	"0.17"	"-0.87"	"-0.87"	"-0.87"	"89.92"	"89.92"	"89.92"	"0.19"	"0.18"	"0.18"	"0.78"	"0.77"	"0.78"	"90.65"	"90.65"	"90.65"	"195.5"	"195.47"	"195.54"	"826.6"	"821.71"	"825.15"	"74.85"	"74.6"	"74.49"	"1234.84"	"1235.39"	"1236.7"	"-436.39"	"-436.38"	"-436.37"	"-383.92"	"-383.55"	"-384.07"	"18.77"	"18.89"	"18.5"	"24.46"	"24.47"	"24.46"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.63"	"548.2"	"107.75"	"548.2"	"548.17"	"500.65"	"500.62"	"107.75"	"107.74"	"577.83"	"1110.16"	"1110.12"	"1110.13"	"468.35"	"468.34"	"468.34"	"577.84"	"577.8"	"0.71"	"-0.52"	"-0.52"	"0.48"	"0.71"	"0.38"	"-0.52"	"0.48"	"0.71"	"0.38"	"0.48"	"0.38"	"527.51"	"112.9"	"527.48"	"545.01"	"544.98"	"527.49"	"545.01"	"112.91"	"112.9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"3"	"598.53"	"598.53"	"598.53"	"275.78"	"341.98"	"341.96"	"341.97"	"275.78"	"275.78"	"-0.02"	"-0.02"	"-1"	"-1"	"-0.02"	"-1"	"-0.02"	"0.02"	"-0.02"	"-0.02"	"0.02"	"0.02"	"-0.87"	"-0.87"	"-0.87"	"89.8"	"89.8"	"89.79"	"0.43"	"0.43"	"0.43"	"0.6"	"0.59"	"0.59"	"90.74"	"90.74"	"90.75"	"193.57"	"193.55"	"193.64"	"1001.68"	"996.95"	"1000.27"	"74.99"	"74.76"	"74.66"	"1120.76"	"1121.5"	"1123.26"	"-438.72"	"-438.7"	"-438.64"	"-383.53"	"-383.24"	"-383.66"	"18.47"	"18.58"	"18.2"	"24.65"	"24.67"	"24.66"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.59"	"548.1"	"35.29"	"548.1"	"548.09"	"500.61"	"500.59"	"35.28"	"35.27"	"578"	"1112.94"	"1112.92"	"1112.92"	"395.94"	"395.92"	"395.93"	"578.01"	"577.99"	"0.71"	"-0.53"	"-0.53"	"0.48"	"0.71"	"0.38"	"-0.53"	"0.48"	"0.71"	"0.38"	"0.48"	"0.38"	"527.48"	"40.43"	"527.46"	"545.17"	"545.16"	"527.46"	"545.17"	"40.44"	"40.42"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"4"	"598.74"	"598.73"	"598.74"	"275.68"	"342.7"	"342.68"	"342.69"	"275.68"	"275.68"	"-0.01"	"0.12"	"-0.99"	"-0.99"	"0.12"	"-0.99"	"0.12"	"-0.12"	"-0.01"	"-0.01"	"-0.12"	"-0.12"	"-0.87"	"-0.87"	"-0.87"	"89.96"	"89.96"	"89.96"	"0.37"	"0.37"	"0.37"	"0.64"	"0.63"	"0.64"	"90.78"	"90.78"	"90.78"	"195.84"	"195.78"	"195.87"	"1151.11"	"1146.8"	"1149.84"	"75.2"	"74.93"	"74.81"	"988.16"	"989.01"	"991.06"	"-439.58"	"-439.56"	"-439.55"	"-384.52"	"-384.24"	"-384.65"	"18.56"	"18.67"	"18.28"	"24.65"	"24.68"	"24.67"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.53"	"547.93"	"-37.15"	"547.94"	"547.92"	"500.54"	"500.51"	"-37.18"	"-37.18"	"578.1"	"1115.69"	"1115.66"	"1115.68"	"323.55"	"323.52"	"323.53"	"578.11"	"578.09"	"0.71"	"-0.53"	"-0.53"	"0.48"	"0.71"	"0.38"	"-0.53"	"0.48"	"0.71"	"0.38"	"0.48"	"0.38"	"527.42"	"-32.02"	"527.4"	"545.27"	"545.25"	"527.42"	"545.25"	"-31.99"	"-32.03"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"5"	"599"	"598.99"	"599"	"275.66"	"343.28"	"343.27"	"343.28"	"275.67"	"275.66"	"-0.01"	"0.26"	"-0.97"	"-0.97"	"0.26"	"-0.97"	"0.25"	"-0.26"	"-0.01"	"-0.01"	"-0.26"	"-0.25"	"-0.87"	"-0.87"	"-0.87"	"89.94"	"89.94"	"89.94"	"0.49"	"0.48"	"0.49"	"0.5"	"0.48"	"0.5"	"90.85"	"90.84"	"90.87"	"195.35"	"195.33"	"195.38"	"1274.73"	"1270.93"	"1273.61"	"74.41"	"74.08"	"73.95"	"844.34"	"845.24"	"847.4"	"-444.57"	"-444.47"	"-444.25"	"-385.31"	"-385.29"	"-385.35"	"19.26"	"19.37"	"18.99"	"25.37"	"25.4"	"25.39"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.53"	"547.69"	"-109.62"	"547.69"	"547.68"	"500.54"	"500.51"	"-109.64"	"-109.65"	"578.12"	"1118.51"	"1118.49"	"1118.51"	"251.14"	"251.1"	"251.11"	"578.13"	"578.12"	"0.71"	"-0.53"	"-0.53"	"0.47"	"0.71"	"0.38"	"-0.53"	"0.47"	"0.71"	"0.38"	"0.47"	"0.38"	"527.43"	"-104.49"	"527.41"	"545.28"	"545.27"	"527.42"	"545.27"	"-104.46"	"-104.5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"6"	"599.28"	"599.28"	"599.28"	"275.67"	"343.78"	"343.76"	"343.77"	"275.67"	"275.67"	"-0.01"	"0.37"	"-0.93"	"-0.93"	"0.37"	"-0.93"	"0.37"	"-0.37"	"-0.01"	"-0.01"	"-0.37"	"-0.37"	"-0.87"	"-0.87"	"-0.87"	"89.97"	"89.97"	"89.97"	"0.43"	"0.43"	"0.43"	"0.73"	"0.72"	"0.73"	"91.31"	"91.31"	"91.31"	"195.76"	"195.73"	"195.84"	"1370.8"	"1367.82"	"1369.91"	"74.28"	"74.03"	"73.92"	"701.7"	"702.59"	"704.65"	"-437.92"	"-437.88"	"-437.8"	"-375.44"	"-375.33"	"-375.49"	"20.29"	"20.4"	"20.05"	"26"	"26.06"	"26.04"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.48"	"547.56"	"-182.19"	"547.58"	"547.55"	"500.48"	"500.46"	"-182.21"	"-182.22"	"578.26"	"1121.29"	"1121.27"	"1121.28"	"178.62"	"178.59"	"178.6"	"578.28"	"578.25"	"0.71"	"-0.53"	"-0.53"	"0.47"	"0.71"	"0.38"	"-0.53"	"0.47"	"0.71"	"0.38"	"0.47"	"0.38"	"527.39"	"-177.06"	"527.37"	"545.42"	"545.39"	"527.38"	"545.4"	"-177.04"	"-177.07"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"7"	"599.65"	"599.65"	"599.65"	"275.62"	"344.15"	"344.13"	"344.14"	"275.62"	"275.62"	"-0.01"	"0.47"	"-0.88"	"-0.88"	"0.47"	"-0.88"	"0.47"	"-0.47"	"-0.01"	"-0.01"	"-0.47"	"-0.47"	"-0.87"	"-0.87"	"-0.87"	"90.04"	"90.04"	"90.04"	"0.44"	"0.43"	"0.44"	"1.18"	"1.16"	"1.17"	"90.83"	"90.83"	"90.83"	"197.41"	"197.39"	"197.42"	"1440.53"	"1437.92"	"1439.75"	"72.39"	"72"	"71.83"	"567.62"	"568.49"	"570.55"	"-432.51"	"-432.43"	"-432.39"	"-365.35"	"-365.2"	"-365.7"	"19.59"	"19.68"	"19.37"	"26.93"	"27.21"	"27.13"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.39"	"547.33"	"-254.74"	"547.34"	"547.32"	"500.4"	"500.38"	"-254.77"	"-254.78"	"578.3"	"1124.03"	"1124.01"	"1124.02"	"106.12"	"106.08"	"106.09"	"578.31"	"578.3"	"0.71"	"-0.53"	"-0.53"	"0.47"	"0.71"	"0.38"	"-0.53"	"0.47"	"0.71"	"0.38"	"0.47"	"0.38"	"527.31"	"-249.62"	"527.3"	"545.44"	"545.42"	"527.31"	"545.43"	"-249.59"	"-249.63"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"8"	"599.99"	"599.98"	"599.98"	"275.61"	"344.45"	"344.44"	"344.45"	"275.61"	"275.6"	"-0.01"	"0.55"	"-0.84"	"-0.84"	"0.55"	"-0.83"	"0.55"	"-0.55"	"-0.01"	"-0.01"	"-0.55"	"-0.55"	"-0.87"	"-0.87"	"-0.87"	"90.03"	"90.03"	"90.03"	"0.3"	"0.29"	"0.3"	"0.68"	"0.68"	"0.68"	"91.17"	"91.16"	"91.17"	"197.08"	"197.07"	"197.09"	"1485.04"	"1482.99"	"1484.43"	"76.25"	"76.16"	"76.12"	"445.66"	"446.46"	"448.35"	"-434.96"	"-434.93"	"-434.87"	"-376.33"	"-376.32"	"-376.34"	"20.1"	"20.19"	"19.88"	"23"	"23.09"	"23.04"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.42"	"547.06"	"-327.29"	"547.09"	"547.05"	"500.43"	"500.41"	"-327.32"	"-327.33"	"578.3"	"1126.89"	"1126.87"	"1126.88"	"33.63"	"33.59"	"33.6"	"578.33"	"578.29"	"0.71"	"-0.53"	"-0.53"	"0.47"	"0.71"	"0.38"	"-0.53"	"0.47"	"0.71"	"0.38"	"0.47"	"0.38"	"527.35"	"-322.17"	"527.34"	"545.45"	"545.41"	"527.35"	"545.42"	"-322.13"	"-322.18"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"9"	"600.26"	"600.26"	"600.26"	"275.6"	"344.69"	"344.68"	"344.68"	"275.6"	"275.6"	"-0.01"	"0.61"	"-0.79"	"-0.79"	"0.61"	"-0.79"	"0.61"	"-0.61"	"-0.01"	"-0.01"	"-0.61"	"-0.61"	"-0.88"	"-0.88"	"-0.88"	"90"	"90"	"90"	"0.36"	"0.35"	"0.36"	"0.71"	"0.71"	"0.71"	"91.39"	"91.38"	"91.4"	"196.32"	"196.31"	"196.33"	"1516.27"	"1514.62"	"1515.78"	"78.03"	"77.9"	"77.85"	"339.5"	"340.2"	"341.83"	"-432.57"	"-432.55"	"-432.54"	"-373.64"	"-373.53"	"-373.91"	"20.52"	"20.61"	"20.31"	"21.43"	"21.45"	"21.44"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"500.36"	"546.83"	"-399.82"	"546.86"	"546.82"	"500.37"	"500.36"	"-399.85"	"-399.86"	"578.34"	"1129.65"	"1129.65"	"1129.65"	"-38.85"	"-38.89"	"-38.88"	"578.37"	"578.33"	"0.71"	"-0.53"	"-0.53"	"0.47"	"0.71"	"0.38"	"-0.53"	"0.47"	"0.71"	"0.38"	"0.47"	"0.38"	"527.3"	"-394.7"	"527.3"	"545.47"	"545.43"	"527.3"	"545.44"	"-394.66"	"-394.71"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"10"	"600.52"	"600.51"	"600.51"	"275.67"	"344.96"	"344.95"	"344.96"	"275.68"	"275.67"	"-0.01"	"0.68"	"-0.73"	"-0.73"	"0.68"	"-0.73"	"0.68"	"-0.68"	"-0.01"	"-0.01"	"-0.68"	"-0.68"	"-0.87"	"-0.88"	"-0.88"	"89.82"	"89.83"	"89.82"	"0.38"	"0.37"	"0.38"	"0.4"	"0.39"	"0.39"	"91.1"	"91.1"	"91.12"	"192.19"	"192.12"	"192.35"	"1536.45"	"1534.89"	"1535.98"	"78.62"	"78.58"	"78.56"	"221.82"	"222.69"	"224.71"	"-442.98"	"-442.91"	"-442.76"	"-382.97"	"-382.51"	"-383.14"	"19.24"	"19.28"	"19.12"	"20.75"	"20.88"	"20.8"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"435.2"	"546.77"	"-399.77"	"546.78"	"546.76"	"435.21"	"435.19"	"-399.78"	"-399.78"	"577.83"	"1064.55"	"1064.53"	"1064.53"	"-41.34"	"-41.35"	"-41.35"	"577.84"	"577.82"	"0.71"	"-0.53"	"-0.53"	"0.47"	"0.71"	"0.38"	"-0.53"	"0.47"	"0.71"	"0.38"	"0.47"	"0.38"	"462.15"	"-394.64"	"462.13"	"545.47"	"545.45"	"462.14"	"545.47"	"-394.63"	"-394.64"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"11"	"600.31"	"600.31"	"600.31"	"275.59"	"344.72"	"344.71"	"344.71"	"275.59"	"275.58"	"-0.01"	"0.62"	"-0.78"	"-0.78"	"0.62"	"-0.78"	"0.62"	"-0.62"	"-0.01"	"-0.01"	"-0.62"	"-0.62"	"-0.87"	"-0.88"	"-0.88"	"90.02"	"90.02"	"90.02"	"0.4"	"0.39"	"0.39"	"0.64"	"0.64"	"0.64"	"91.18"	"91.18"	"91.18"	"196.85"	"196.84"	"196.86"	"1518.55"	"1516.94"	"1517.43"	"77.1"	"76.21"	"74.35"	"324.66"	"326.38"	"327.13"	"-438.87"	"-438.81"	"-438.68"	"-377.36"	"-377.07"	"-377.5"	"19.92"	"20.1"	"19.84"	"22.16"	"25.3"	"23.08"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"435.21"	"547.1"	"-327.28"	"547.1"	"547.07"	"435.21"	"435.2"	"-327.29"	"-327.32"	"577.89"	"1061.72"	"1061.71"	"1061.72"	"31.1"	"31.05"	"31.09"	"577.9"	"577.87"	"0.71"	"-0.53"	"-0.53"	"0.47"	"0.71"	"0.38"	"-0.53"	"0.47"	"0.71"	"0.38"	"0.47"	"0.38"	"462.14"	"-322.15"	"462.13"	"545.54"	"545.51"	"462.13"	"545.54"	"-322.14"	"-322.18"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201109007_kirkdefaultr3d"	"-"	"20201109"	"Pose"	"12"	"599.91"	"599.91"	"599.91"	"275.64"	"344.46"	"344.45"	"344.45"	"275.64"	"275.64"	"-0.01"	"0.55"	"-0.84"	"-0.84"	"0.55"	"-0.84"	"0.54"	"-0.55"	"-0.01"	"-0.01"	"-0.55"	"-0.54"	"-0.87"	"-0.87"	"-0.87"	"90.04"	"90.04"	"90.04"	"1.11"	"1.08"	"1.1"	"1.38"	"1.35"	"1.37"	"91.16"	"91.16"	"91.17"	"197.36"	"197.34"	"197.38"	"1486.45"	"1484.54"	"1485.1"	"73.87"	"73.67"	"73.21"	"451.41"	"453.46"	"454.32"	"-422.71"	"-422.26"	"-422.05"	"-356.09"	"-355.91"	"-356.55"	"19.59"	"19.81"	"19.5"	"26.23"	"26.7"	"26.37"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"435.24"	"547.31"	"-254.73"	"547.32"	"547.29"	"435.25"	"435.24"	"-254.74"	"-254.77"	"577.83"	"1058.94"	"1058.92"	"1058.92"	"103.59"	"103.55"	"103.58"	"577.84"	"577.81"	"0.71"	"-0.53"	"-0.53"	"0.47"	"0.71"	"0.38"	"-0.53"	"0.47"	"0.71"	"0.38"	"0.47"	"0.38"	"462.17"	"-249.6"	"462.16"	"545.5"	"545.47"	"462.16"	"545.49"	"-249.59"	"-249.63"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
