"datagroup"	"dataset"	"subjectid"	"sessionid"	"scope type"	"scope"	"BASEYMax"	"BASEYMin"	"BASEXMax"	"BASEXMin"	"BASEYMean"	"BASEXMean"	"BASEZMean"	"BASEZMax"	"BASEZMin"	"BASEQ2Mean"	"BASEQ3Max"	"BASEQ0Mean"	"BASEQ1Mean"	"BASEQ2Min"	"BASEQ2Max"	"BASEQ1Min"	"BASEQ1Max"	"BASEQ0Min"	"BASEQ3Mean"	"BASEQ0Max"	"BASEQ3Min"	"Rot0Mean"	"Rot0Min"	"Rot0Max"	"Rot1Mean"	"Rot1Max"	"Rot1Min"	"Rot2Mean"	"Rot2Min"	"Rot2Max"	"Rot3Max"	"Rot3Mean"	"Rot3Min"	"Rot4Min"	"Rot4Max"	"Rot4Mean"	"Rot5Max"	"Rot5Min"	"Rot5Mean"	"TCPUR5eFitXMean"	"TCPUR5eFitXMax"	"TCPUR5eFitZMean"	"TCPUR5eFitXMin"	"TCPUR5eFitYMean"	"TCPUR5eFitYMax"	"TCPUR5eFitYMin"	"TCPUR5eFitZMax"	"TCPUR5eFitZMin"	"TCPPZMean"	"TCPPYMean"	"TCPPXMax"	"TCPPXMin"	"TCPPXMean"	"TCPPYMax"	"TCPPYMin"	"TCPPZMax"	"TCPPZMin"	"TCPQ1Mean"	"TCPQ0Min"	"TCPQ2Mean"	"TCPQ1Max"	"TCPQ1Min"	"TCPQ0Mean"	"TCPQ2Max"	"TCPQ2Min"	"TCPQ3Max"	"TCPQ3Mean"	"TCPQ0Max"	"TCPQ3Min"	"TCPUR5eXMax"	"TCPUR5eYMean"	"TCPUR5eXMin"	"TCPUR5eZMean"	"TCPUR5eZMax"	"TCPUR5eZMin"	"TCPUR5eYMax"	"TCPUR5eYMin"	"TCPUR5eXMean"	"TCPUR5ePZMax"	"TCPUR5ePXMax"	"TCPUR5ePZMean"	"TCPUR5ePYMean"	"TCPUR5ePYMin"	"TCPUR5ePYMax"	"TCPUR5ePXMean"	"TCPUR5ePXMin"	"TCPUR5ePZMin"	"Temperature0Mean"	"Temperature0Min"	"Temperature0Max"	"Temperature1Max"	"Temperature1Mean"	"Temperature1Min"	"Temperature2Min"	"Temperature2Mean"	"Temperature2Max"	"Temperature3Max"	"Temperature3Min"	"Temperature3Mean"	"Temperature4Min"	"Temperature4Max"	"Temperature4Mean"	"Temperature5Mean"	"Temperature5Max"	"Temperature5Min"	"TRIAL_INFO/cycle_nr"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"13"	"264,5792932459"	"264,5605804732"	"-449,7450918219"	"-449,7550464109"	"264,5735429679"	"-449,748580962"	"275,9544041239"	"275,9569285877"	"275,9480024738"	"0,0084591377"	"-0,4701899461"	"0,8821694471"	"0,4708556168"	"0,0083845542"	"0,0086500557"	"0,4701996738"	"0,4724247472"	"0,8813285623"	"-0,4708463448"	"0,8825202355"	"-0,4724162416"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"435,7088934542"	"435,7290569969"	"548,5612499312"	"435,7004684795"	"-182,241399468"	"-182,2342884879"	"-182,2591248647"	"548,5682169005"	"548,5346826153"	"578,9435938415"	"437,4332844673"	"-903,2491523747"	"-903,2786410716"	"-903,2577755867"	"437,4505230331"	"437,4263220706"	"578,9504701775"	"578,9172491303"	"0,5245946563"	"-0,4737634381"	"-0,7073739479"	"0,524602565"	"0,5245846623"	"-0,4737325656"	"-0,7073589184"	"-0,7074103959"	"-0,3771319614"	"-0,3771708877"	"-0,473686397"	"-0,3771902735"	"461,7833155703"	"-175,4521426467"	"461,7549175121"	"547,0265197645"	"547,0334911084"	"546,9999405695"	"-175,4450006645"	"-175,4699809154"	"461,7633008369"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"14"	"264,9970749919"	"264,9808391332"	"-449,5060869143"	"-449,5074578077"	"264,9920760913"	"-449,5068834789"	"275,867245032"	"275,8728931441"	"275,8652715224"	"0,0098551142"	"-0,3492231536"	"0,936703731"	"0,3499834335"	"0,0098014836"	"0,0098823846"	"0,3492260817"	"0,3518099467"	"0,9360201346"	"-0,3499803951"	"0,936986516"	"-0,3518067448"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"435,4442009936"	"435,4661106761"	"548,7928425793"	"435,4367367408"	"-109,8117442899"	"-109,8086424173"	"-109,8201222894"	"548,7969286543"	"548,775064804"	"579,1119665755"	"365,0320289676"	"-901,1987389382"	"-901,2286034817"	"-901,2063129012"	"365,0398748211"	"365,0290098446"	"579,1159736403"	"579,0944210075"	"0,5239635449"	"-0,4745560983"	"-0,7072939838"	"0,5239843991"	"0,5239492002"	"-0,4745497064"	"-0,707285007"	"-0,7073043589"	"-0,3765896108"	"-0,3766066243"	"-0,4745400598"	"-0,3766386743"	"461,8277585014"	"-103,0217185668"	"461,7984930136"	"547,2766448255"	"547,2807343564"	"547,2588569112"	"-103,0186021253"	"-103,0301912976"	"461,8059337556"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"15"	"265,4251654135"	"265,4126997214"	"-449,1662361023"	"-449,1734537895"	"265,4213993704"	"-449,1687455112"	"275,8656358039"	"275,8665800799"	"275,8648720592"	"0,0086940692"	"-0,2005633402"	"0,9794622746"	"0,2014381073"	"0,0086691699"	"0,008756559"	"0,2005364627"	"0,2035915899"	"0,9790167451"	"-0,2014645973"	"0,9796478819"	"-0,2036172275"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"435,2342203789"	"435,2535724582"	"548,8940616025"	"435,2268302948"	"-37,5586942178"	"-37,5560667228"	"-37,5653195668"	"548,8999439651"	"548,8749276366"	"579,1506801148"	"292,8060525185"	"-899,2077286228"	"-899,234935117"	"-899,2152305038"	"292,8122100763"	"292,8035999382"	"579,156485921"	"579,1317507837"	"0,5207437163"	"-0,4760386328"	"-0,7086925062"	"0,5207694791"	"0,5207314493"	"-0,4760051604"	"-0,7086769217"	"-0,7087098967"	"-0,3738926581"	"-0,3739284269"	"-0,4759510816"	"-0,3739389887"	"461,9214402051"	"-30,7683521597"	"461,8948048962"	"547,396331325"	"547,4022168131"	"547,3771886011"	"-30,7656938844"	"-30,775069843"	"461,9021693607"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"16"	"265,9667634592"	"265,9505108923"	"-448,8598382764"	"-448,8683213154"	"265,9616151557"	"-448,8625417166"	"275,7348916878"	"275,7363054415"	"275,7339648804"	"0,0108093015"	"-0,0363425514"	"0,9992465196"	"0,0372666893"	"0,0107635976"	"0,0108410581"	"0,03634663"	"0,0394426378"	"0,9991638621"	"-0,0372631885"	"0,9992804381"	"-0,0394404014"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"434,9973072328"	"435,002901934"	"549,0797738366"	"434,9825379602"	"35,0154235862"	"35,0215997322"	"35,0123617638"	"549,0848518998"	"549,0780732141"	"579,2733385439"	"220,2597204166"	"-897,1734802293"	"-897,1941306774"	"-897,1884484761"	"220,2626481906"	"220,2539071743"	"579,2782599994"	"579,2716929055"	"0,5206096694"	"-0,4753833801"	"-0,7092494269"	"0,520660692"	"0,5205812775"	"-0,4753218071"	"-0,7091707028"	"-0,7092855498"	"-0,3737165749"	"-0,3737366669"	"-0,4752948761"	"-0,3737834549"	"461,9786435681"	"41,8063546584"	"461,9583371088"	"547,6006025931"	"547,6056876263"	"547,5988994409"	"41,8125772375"	"41,8032769743"	"461,9730659931"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"17"	"266,468711121"	"266,4520903328"	"-448,8021528275"	"-448,8059643265"	"266,4628551203"	"-448,8037252998"	"275,6109674529"	"275,6129363806"	"275,6087640391"	"0,0065413168"	"0,1341426433"	"0,9910706457"	"-0,1331741625"	"0,0064924782"	"0,0066027742"	"-0,1341289417"	"-0,1308774382"	"0,9909424608"	"0,1331879653"	"0,991376745"	"0,1308913871"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"434,9528633526"	"434,9608820811"	"549,2478070108"	"434,9415156956"	"107,499275049"	"107,5035996302"	"107,4957917026"	"549,2515221067"	"549,2379587099"	"579,3803643964"	"147,7988941561"	"-895,345138751"	"-895,3645571494"	"-895,3564723862"	"147,8021958349"	"147,7948307109"	"579,384031573"	"579,3703973729"	"0,5198651062"	"-0,475840962"	"-0,7094547004"	"0,5198983433"	"0,5198418986"	"-0,4758301157"	"-0,7094386542"	"-0,709470722"	"-0,3734203042"	"-0,3734452348"	"-0,4757967185"	"-0,3734665279"	"462,2440045547"	"114,2903124343"	"462,2246391971"	"547,7871014775"	"547,7908188894"	"547,7772582655"	"114,2946487054"	"114,2868112181"	"462,235998315"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"18"	"267,1590466792"	"267,1430427845"	"-448,8888152014"	"-448,8907143803"	"267,1538020827"	"-448,8897124196"	"275,5894441277"	"275,5912891478"	"275,5885831213"	"0,0097231999"	"0,2919271628"	"0,9566471073"	"-0,2910859549"	"0,0096634083"	"0,0097689009"	"-0,2919584144"	"-0,2889949295"	"0,9563812448"	"0,2910551049"	"0,9572818547"	"0,2889650264"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"434,6608881883"	"434,6625894689"	"549,4645802764"	"434,6584225235"	"180,0448149531"	"180,0463126169"	"180,0427876958"	"549,4681925817"	"549,4574385397"	"579,5335424632"	"75,2824701615"	"-893,2726088074"	"-893,2767020542"	"-893,2750335499"	"75,284475188"	"75,2809889307"	"579,5371721578"	"579,5263978443"	"0,5204224429"	"-0,4757259595"	"-0,709124035"	"0,5204408694"	"0,5204118678"	"-0,4757137625"	"-0,7091147078"	"-0,7091291033"	"-0,3741402075"	"-0,3741580508"	"-0,475705422"	"-0,3741883001"	"462,2535089752"	"186,8366453596"	"462,249321292"	"548,022446626"	"548,0260582589"	"548,0153051598"	"186,8381292725"	"186,8346243088"	"462,2517985597"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"19"	"267,7659710389"	"267,7504807841"	"-448,8914090053"	"-448,8932649625"	"267,7613191976"	"-448,892371567"	"275,7275060274"	"275,7295563713"	"275,725465287"	"0,0086657977"	"0,433789008"	"0,9013179671"	"-0,433070672"	"0,0086531638"	"0,0086895564"	"-0,4338202971"	"-0,4312736154"	"0,9009576421"	"0,4330398393"	"0,9021793393"	"0,4312434204"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"434,5739700847"	"434,5852161612"	"549,5345982143"	"434,5502725561"	"252,6015426038"	"252,6047418068"	"252,5971464964"	"549,5431134963"	"549,5311200183"	"579,5420626028"	"2,7498937508"	"-891,3761322894"	"-891,4110051608"	"-891,3998078885"	"2,7547022738"	"2,7464202961"	"579,5503382805"	"579,5386846385"	"0,521030862"	"-0,4766307525"	"-0,7081068405"	"0,5210356377"	"0,5210182068"	"-0,4765622085"	"-0,708061164"	"-0,7082036364"	"-0,3754194837"	"-0,375554652"	"-0,4764321961"	"-0,3756163528"	"462,4835449133"	"259,3933284272"	"462,448603622"	"548,110964358"	"548,1194872596"	"548,1074832197"	"259,3964936123"	"259,3889858982"	"462,4722946138"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"20"	"267,8431488832"	"267,8398450172"	"-448,8021655328"	"-448,80730474"	"267,8415768158"	"-448,8048359284"	"275,6641759637"	"275,6669355499"	"275,6623241032"	"0,0125829343"	"0,4687135226"	"0,8834614605"	"-0,4683347275"	"0,0125109767"	"0,0126102084"	"-0,4686424384"	"-0,4676507198"	"0,8832983706"	"0,4684051131"	"0,8838248015"	"0,46771868"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"369,2497715686"	"369,2794554778"	"549,587912117"	"369,2383204176"	"252,3944070329"	"252,3989974426"	"252,3862488078"	"549,5912571642"	"549,5738512283"	"578,9268751039"	"4,5668386127"	"-826,0918383912"	"-826,1334488978"	"-826,1034303856"	"4,5743567386"	"4,5625101857"	"578,9300990081"	"578,9131256215"	"0,5205849504"	"-0,4758102164"	"-0,7089566295"	"0,5205948784"	"0,5205703036"	"-0,4757854625"	"-0,7089341234"	"-0,7089968135"	"-0,3741338872"	"-0,3741523947"	"-0,4757416079"	"-0,3741673972"	"397,1778121908"	"259,335197271"	"397,1367793653"	"548,1881023942"	"548,1914527695"	"548,1740285805"	"259,3398188783"	"259,3269359733"	"397,1482021044"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"21"	"267,1640096198"	"267,1500564425"	"-448,6772572372"	"-448,6833792677"	"267,154656737"	"-448,6790657027"	"275,647189001"	"275,6492307237"	"275,6426794679"	"0,0112290384"	"0,3120813971"	"0,9507788501"	"-0,3096652141"	"0,0111920761"	"0,0112982899"	"-0,3120243358"	"-0,308701235"	"0,9500069346"	"0,3097215395"	"0,9510927446"	"0,3087574459"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"369,3746835884"	"369,3760016289"	"549,5301113131"	"369,3737873893"	"179,8679739666"	"179,8696194866"	"179,8652638717"	"549,5399896588"	"549,5253337741"	"578,9309350632"	"77,0681861723"	"-828,0149120261"	"-828,0170089785"	"-828,0157647771"	"77,070875377"	"77,0665106738"	"578,9408130481"	"578,926148404"	"0,5207165303"	"-0,4755071215"	"-0,7090848531"	"0,5207465242"	"0,5206592595"	"-0,4754502761"	"-0,7090774065"	"-0,7090935545"	"-0,3744617879"	"-0,3745147599"	"-0,4754252289"	"-0,3745383876"	"396,9671989765"	"186,8087528486"	"396,9649531544"	"548,1117956187"	"548,1216738863"	"548,1070184683"	"186,8104089071"	"186,8060637034"	"396,9658615523"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"22"	"266,4393354387"	"266,4199606171"	"-448,7486554601"	"-448,754732169"	"266,4263090885"	"-448,7525688581"	"275,6204931114"	"275,626505283"	"275,616412895"	"0,0064698655"	"0,1274999931"	"0,9921276037"	"-0,1250600978"	"0,0063850898"	"0,00660501"	"-0,1274984853"	"-0,1240686774"	"0,9918167724"	"0,1250590137"	"0,9922530897"	"0,1240665927"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"369,5960840948"	"369,6058892936"	"549,3431146845"	"369,5889301635"	"107,2571012116"	"107,2581584707"	"107,255549005"	"549,3463153206"	"549,338367914"	"578,8068642171"	"149,6516451101"	"-830,0207726123"	"-830,0378271594"	"-830,0279584117"	"149,6529850038"	"149,6503976916"	"578,810004909"	"578,8022186876"	"0,5199572062"	"-0,4762533939"	"-0,7091144801"	"0,5199846569"	"0,5199394578"	"-0,4762364511"	"-0,7090829721"	"-0,7091337895"	"-0,3738460691"	"-0,3738670301"	"-0,4762261298"	"-0,3739072131"	"396,8890820822"	"114,1973234038"	"396,8721484988"	"547,9062362709"	"547,9094390454"	"547,9014857271"	"114,1983516179"	"114,1957400085"	"396,8792932976"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"23"	"265,7373838757"	"265,7203280167"	"-448,8563423049"	"-448,8615852169"	"265,7260544446"	"-448,8596424027"	"275,6374821329"	"275,6384375194"	"275,6366970488"	"0,0067212178"	"-0,0742120392"	"0,9970229155"	"0,0768053955"	"0,006681638"	"0,0067584663"	"0,0742180408"	"0,0778935688"	"0,996938772"	"-0,0767997337"	"0,9972196539"	"-0,0778880459"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"369,849189483"	"369,8604571941"	"549,1645759261"	"369,8420133714"	"34,7862298405"	"34,7876998476"	"34,7849448134"	"549,1757546639"	"549,1629393543"	"578,6914583937"	"222,09435892"	"-832,0611464149"	"-832,0794779781"	"-832,0683096205"	"222,0953982021"	"222,0930638489"	"578,7027525342"	"578,6897610116"	"0,5200193732"	"-0,47627628"	"-0,7090470805"	"0,5200287551"	"0,5200123619"	"-0,4762689251"	"-0,7090428537"	"-0,7090517664"	"-0,3734970228"	"-0,3735083578"	"-0,4762575756"	"-0,373519086"	"396,8363408903"	"41,7258436182"	"396,8178668033"	"547,7091588386"	"547,7203332577"	"547,7075243586"	"41,7273268081"	"41,7245436167"	"396,8250457112"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"24"	"265,0474154195"	"265,0327451601"	"-449,3315753228"	"-449,3420123981"	"265,0380037793"	"-449,3387890518"	"275,6505924543"	"275,6516273721"	"275,6487445901"	"0,0106147925"	"-0,2678219618"	"0,9626872897"	"0,2704059709"	"0,0105262546"	"0,0106504158"	"0,2678078554"	"0,2714650353"	"0,9623895599"	"-0,2704218318"	"0,9634148383"	"-0,2714808125"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"369,9268113061"	"369,9337774324"	"549,0231291739"	"369,9166175405"	"-37,7285220309"	"-37,7251565729"	"-37,7298981192"	"549,0261560872"	"549,0215430312"	"578,6113829873"	"294,5852430401"	"-833,9237050974"	"-833,9409529498"	"-833,9339405394"	"294,5865310499"	"294,5820361079"	"578,6143119188"	"578,6098638646"	"0,5207165627"	"-0,4757732524"	"-0,7088750719"	"0,5207241998"	"0,5207016374"	"-0,4757629594"	"-0,7088656882"	"-0,7089086868"	"-0,3736059691"	"-0,3736297552"	"-0,4757292072"	"-0,3736448192"	"396,6021897802"	"-30,7890229261"	"396,585050056"	"547,5492263816"	"547,5522573799"	"547,5476373655"	"-30,7856363477"	"-30,7904187405"	"396,5952336209"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"25"	"264,5438164448"	"264,5288020464"	"-449,717385576"	"-449,721041749"	"264,533129476"	"-449,7199037401"	"275,7425843712"	"275,7440486642"	"275,740820061"	"0,0077650603"	"-0,4301253075"	"0,9017492382"	"0,4321888487"	"0,0077326443"	"0,007817769"	"0,430121743"	"0,433049546"	"0,9013368242"	"-0,4321921167"	"0,9027370429"	"-0,4330527217"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370,1660936017"	"370,1724265083"	"548,777511281"	"370,1466603172"	"-109,9982329904"	"-109,9889141963"	"-110,002909698"	"548,8000830545"	"548,770109623"	"578,4285920482"	"366,8272373308"	"-835,9363178853"	"-835,9626846374"	"-835,9562052848"	"366,8317780738"	"366,8183871443"	"578,4509559246"	"578,4212580738"	"0,5239498169"	"-0,4748765741"	"-0,7071903942"	"0,5240445893"	"0,5237345419"	"-0,4747192048"	"-0,7071607581"	"-0,7072442074"	"-0,3762456144"	"-0,3765682893"	"-0,4746537286"	"-0,3767167359"	"396,5341291326"	"-103,0594811864"	"396,5084981629"	"547,2851260759"	"547,3077073222"	"547,2777213517"	"-103,0500612157"	"-103,0641892666"	"396,5278292963"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"26"	"264,2969660233"	"264,2854114146"	"-450,0529567383"	"-450,0554236383"	"264,2892675331"	"-450,0544638305"	"275,776477718"	"275,7774223779"	"275,7750089292"	"0,0142296354"	"-0,5572450597"	"0,8291954633"	"0,5587770911"	"0,0141416637"	"0,014271415"	"0,5572161325"	"0,5594481377"	"0,8287424859"	"-0,5588066643"	"0,8302470687"	"-0,5594778167"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370,3763412903"	"370,3823043835"	"548,6045017451"	"370,3599425345"	"-182,3068522822"	"-182,2935789431"	"-182,3113152268"	"548,6226300524"	"548,5999179421"	"578,3181409316"	"439,108801368"	"-837,9327540473"	"-837,9557395297"	"-837,9496598674"	"439,1131698175"	"439,0959256423"	"578,336089335"	"578,3136208403"	"0,5244926418"	"-0,4738073029"	"-0,7074663293"	"0,5245189616"	"0,5244287388"	"-0,4737075672"	"-0,707446915"	"-0,7074884259"	"-0,3768180468"	"-0,3768838397"	"-0,4736590024"	"-0,3769146721"	"396,4373648769"	"-175,3685982121"	"396,41513467"	"547,0936348291"	"547,111772507"	"547,0890481063"	"-175,3552418445"	"-175,3730810499"	"396,4314268621"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"27"	"263,7059035434"	"263,6674449944"	"-450,5521081711"	"-450,5606808989"	"263,6793106735"	"-450,5551784478"	"275,3941990804"	"275,4037912778"	"275,3894640802"	"0,0236509035"	"-0,652267095"	"0,7562592933"	"0,6538437087"	"0,0229840815"	"0,0239309277"	"0,6520841784"	"0,6545790161"	"0,7556147314"	"-0,6540318606"	"0,7577980973"	"-0,6547691836"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370,5783658795"	"370,5834113056"	"548,3814157024"	"370,5653644704"	"-254,8755869972"	"-254,8561386173"	"-254,8837868244"	"548,3865576259"	"548,3793423845"	"578,1577490423"	"511,6506336196"	"-839,928287693"	"-839,9470424818"	"-839,9418163561"	"511,6587119889"	"511,6315085708"	"578,1627413649"	"578,155612573"	"0,5244846954"	"-0,4732122836"	"-0,7078286074"	"0,5244953318"	"0,5244609391"	"-0,4731748794"	"-0,7078188829"	"-0,7078348453"	"-0,3766800545"	"-0,376726431"	"-0,473160026"	"-0,3767412651"	"396,330575551"	"-247,9379367497"	"396,3126568478"	"546,8520038784"	"546,8571555038"	"546,849934884"	"-247,918445881"	"-247,946147896"	"396,3255615172"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"28"	"263,5258271834"	"263,5114338239"	"-450,8883702039"	"-450,8997448986"	"263,5163395557"	"-450,8952863112"	"275,4322522367"	"275,4356647241"	"275,4299205552"	"0,0154104919"	"-0,7194456909"	"0,6933297945"	"0,720455406"	"0,0152618519"	"0,0157145622"	"0,7194981588"	"0,7208712703"	"0,6929009076"	"-0,7203939783"	"0,6943165359"	"-0,7208057939"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370,7811517926"	"370,7844886794"	"548,1100745811"	"370,7729485304"	"-327,4069473959"	"-327,3806179523"	"-327,4172315363"	"548,1230528283"	"548,1044304317"	"577,9490811948"	"584,1551122722"	"-841,9253257689"	"-841,9379226605"	"-841,9343078775"	"584,1653548458"	"584,1289854346"	"577,9619527951"	"577,9434768724"	"0,5246951679"	"-0,4730757872"	"-0,7077738331"	"0,5246979042"	"0,5246911548"	"-0,4730234467"	"-0,7077404948"	"-0,7077950217"	"-0,3769405941"	"-0,3769520393"	"-0,4729950567"	"-0,3769668943"	"396,2237654947"	"-320,4700246588"	"396,2124264698"	"546,5621270885"	"546,5751150345"	"546,5564794545"	"-320,4436439315"	"-320,4803253096"	"396,2204822387"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
"kirkdefault"	"20201016007_kirkdefault.r3d"	"-"	"20201016"	"Pose"	"29"	"263,2186102936"	"263,195704605"	"-451,2488850034"	"-451,2645679183"	"263,2022578821"	"-451,2597714213"	"275,1948418599"	"275,207509479"	"275,1898449305"	"0,0174396571"	"-0,7665233508"	"0,6413186332"	"0,7670763169"	"0,0172366427"	"0,0175282167"	"0,7663924052"	"0,7673684938"	"0,6409667357"	"-0,7672150164"	"0,6421414015"	"-0,7675105508"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"370,9665212214"	"370,9704918069"	"547,8410230605"	"370,9571483044"	"-399,9850153681"	"-399,9695639669"	"-399,9912397824"	"547,851874972"	"547,8372495188"	"577,742563562"	"656,7067121957"	"-843,9006548653"	"-843,9146498005"	"-843,9105164011"	"656,7128832414"	"656,6914901598"	"577,753306052"	"577,738829189"	"0,5246841603"	"-0,4731980892"	"-0,7076749803"	"0,5246986725"	"0,524668065"	"-0,473183531"	"-0,7076684881"	"-0,7076797444"	"-0,3770863131"	"-0,3770939959"	"-0,4731720414"	"-0,3771051861"	"396,1017339165"	"-393,0487744045"	"396,0885179129"	"546,2745343765"	"546,2853936457"	"546,2707581715"	"-393,0332743554"	"-393,0550129343"	"396,0977952639"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"7"
